id	isOpen	name	part	部位	quality	level	profession	smeltGain	costItem1	costItem2	costCoin	costReo	washCoinCost	equipAttr	装备图标	打孔消耗	星级	套装	套装品阶	进化材料	进化ID	套装副属性	升级装备ID	升级固定材料	升级优先材料	升级混合材料	升级可变材料总数	套装分解	装备评分	专属id
11413	1	@Equip_Name_11401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1958_1958,109_665_665	equipment/NG_E_11401.png	0	13	0	0	0	0	0	0	30000_11401_390	0	0	0	0	3758	114
11501	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_203_203,107_118_118	equipment/NG_E_11501.png	0	1	0	0	0	0	0	11502		0	0	0	0	2822	115
11502	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_243_243,107_142_142	equipment/NG_E_11501.png	0	2	0	0	0	0	0	11503	30000_11501_60	0	0	0	0	3242	115
11503	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_291_291,107_170_170	equipment/NG_E_11501.png	0	3	0	0	0	0	0	11504	30000_11501_90	0	0	0	0	3338	115
11504	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_349_349,107_204_204	equipment/NG_E_11501.png	0	4	0	0	0	0	0	11505	30000_11501_120	0	0	0	0	3436	115
11505	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_419_419,107_245_245	equipment/NG_E_11501.png	0	5	0	0	0	0	0	11506	30000_11501_150	0	0	0	0	3517	115
11506	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_503_503,107_294_294	equipment/NG_E_11501.png	0	6	0	0	0	0	0	11507	30000_11501_180	0	0	0	0	2822	115
11507	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_603_603,107_353_353	equipment/NG_E_11501.png	0	7	0	0	0	0	0	11508	30000_11501_210	0	0	0	0	3242	115
11508	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_723_723,107_423_423	equipment/NG_E_11501.png	0	8	0	0	0	0	0	11509	30000_11501_240	0	0	0	0	3338	115
11509	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_867_867,107_507_507	equipment/NG_E_11501.png	0	9	0	0	0	0	0	11510	30000_11501_270	0	0	0	0	3436	115
11510	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1040_1040,107_608_608	equipment/NG_E_11501.png	0	10	0	0	0	0	0	11511	30000_11501_300	0	0	0	0	3517	115
11511	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1248_1248,107_730_730	equipment/NG_E_11501.png	0	11	0	0	0	0	0	11512	30000_11501_330	0	0	0	0	3596	115
11512	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1498_1498,107_876_876	equipment/NG_E_11501.png	0	12	0	0	0	0	0	11513	30000_11501_360	0	0	0	0	3677	115
11513	1	@Equip_Name_11501	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1797_1797,107_1051_1051	equipment/NG_E_11501.png	0	13	0	0	0	0	0	0	30000_11501_390	0	0	0	0	3758	115
11601	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_178_178,110_56_56	equipment/NG_E_11601.png	0	1	0	0	0	0	0	11602		0	0	0	0	1290	116
11602	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_213_213,110_67_67	equipment/NG_E_11601.png	0	2	0	0	0	0	0	11603	30000_11601_60	0	0	0	0	1484	116
11603	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_255_255,110_80_80	equipment/NG_E_11601.png	0	3	0	0	0	0	0	11604	30000_11601_90	0	0	0	0	1716	116
11604	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_306_306,110_96_96	equipment/NG_E_11601.png	0	4	0	0	0	0	0	11605	30000_11601_120	0	0	0	0	1961	116
11605	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_367_367,110_115_115	equipment/NG_E_11601.png	0	5	0	0	0	0	0	11606	30000_11601_150	0	0	0	0	2103	116
11606	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_440_440,110_138_138	equipment/NG_E_11601.png	0	6	0	0	0	0	0	11607	30000_11601_180	0	0	0	0	2258	116
11607	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_528_528,110_165_165	equipment/NG_E_11601.png	0	7	0	0	0	0	0	11608	30000_11601_210	0	0	0	0	2593	116
11608	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_633_633,110_198_198	equipment/NG_E_11601.png	0	8	0	0	0	0	0	11609	30000_11601_240	0	0	0	0	2671	116
11609	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_759_759,110_238_238	equipment/NG_E_11601.png	0	9	0	0	0	0	0	11610	30000_11601_270	0	0	0	0	2748	116
11610	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_911_911,110_286_286	equipment/NG_E_11601.png	0	10	0	0	0	0	0	11611	30000_11601_300	0	0	0	0	2813	116
11611	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1093_1093,110_343_343	equipment/NG_E_11601.png	0	11	0	0	0	0	0	11612	30000_11601_330	0	0	0	0	2877	116
11612	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1312_1312,110_412_412	equipment/NG_E_11601.png	0	12	0	0	0	0	0	11613	30000_11601_360	0	0	0	0	2942	116
11613	1	@Equip_Name_11601	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1574_1574,110_494_494	equipment/NG_E_11601.png	0	13	0	0	0	0	0	0	30000_11601_390	0	0	0	0	3006	116
11701	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_165_165,107_131_131	equipment/NG_E_11701.png	0	1	0	0	0	0	0	11702		0	0	0	0	1290	117
11702	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_198_198,107_157_157	equipment/NG_E_11701.png	0	2	0	0	0	0	0	11703	30000_11701_60	0	0	0	0	1484	117
11703	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_238_238,107_188_188	equipment/NG_E_11701.png	0	3	0	0	0	0	0	11704	30000_11701_90	0	0	0	0	1716	117
11704	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_286_286,107_225_225	equipment/NG_E_11701.png	0	4	0	0	0	0	0	11705	30000_11701_120	0	0	0	0	1961	117
11705	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_343_343,107_270_270	equipment/NG_E_11701.png	0	5	0	0	0	0	0	11706	30000_11701_150	0	0	0	0	2103	117
11706	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_412_412,107_324_324	equipment/NG_E_11701.png	0	6	0	0	0	0	0	11707	30000_11701_180	0	0	0	0	2258	117
11707	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_494_494,107_389_389	equipment/NG_E_11701.png	0	7	0	0	0	0	0	11708	30000_11701_210	0	0	0	0	2593	117
11708	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_593_593,107_467_467	equipment/NG_E_11701.png	0	8	0	0	0	0	0	11709	30000_11701_240	0	0	0	0	2671	117
11709	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_711_711,107_560_560	equipment/NG_E_11701.png	0	9	0	0	0	0	0	11710	30000_11701_270	0	0	0	0	2748	117
11710	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_853_853,107_672_672	equipment/NG_E_11701.png	0	10	0	0	0	0	0	11711	30000_11701_300	0	0	0	0	2813	117
11711	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1024_1024,107_806_806	equipment/NG_E_11701.png	0	11	0	0	0	0	0	11712	30000_11701_330	0	0	0	0	2877	117
11712	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1229_1229,107_967_967	equipment/NG_E_11701.png	0	12	0	0	0	0	0	11713	30000_11701_360	0	0	0	0	2942	117
11713	1	@Equip_Name_11701	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1475_1475,107_1160_1160	equipment/NG_E_11701.png	0	13	0	0	0	0	0	0	30000_11701_390	0	0	0	0	3006	117
11801	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_2224_2224,107_144_144	equipment/NG_E_11801.png	0	1	0	0	0	0	0	11802		0	0	0	0	1305	118
11802	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_2669_2669,107_173_173	equipment/NG_E_11801.png	0	2	0	0	0	0	0	11803	30000_11801_60	0	0	0	0	1502	118
11803	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_3203_3203,107_207_207	equipment/NG_E_11801.png	0	3	0	0	0	0	0	11804	30000_11801_90	0	0	0	0	1736	118
11804	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_3843_3843,107_248_248	equipment/NG_E_11801.png	0	4	0	0	0	0	0	11805	30000_11801_120	0	0	0	0	1984	118
11805	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_4611_4611,107_298_298	equipment/NG_E_11801.png	0	5	0	0	0	0	0	11806	30000_11801_150	0	0	0	0	2128	118
11806	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_5533_5533,107_357_357	equipment/NG_E_11801.png	0	6	0	0	0	0	0	11807	30000_11801_180	0	0	0	0	2285	118
11807	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_6640_6640,107_428_428	equipment/NG_E_11801.png	0	7	0	0	0	0	0	11808	30000_11801_210	0	0	0	0	2623	118
11808	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_7968_7968,107_513_513	equipment/NG_E_11801.png	0	8	0	0	0	0	0	11809	30000_11801_240	0	0	0	0	2702	118
11809	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_9561_9561,107_615_615	equipment/NG_E_11801.png	0	9	0	0	0	0	0	11810	30000_11801_270	0	0	0	0	2780	118
11810	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_11473_11473,107_738_738	equipment/NG_E_11801.png	0	10	0	0	0	0	0	11811	30000_11801_300	0	0	0	0	2847	118
11811	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_13767_13767,107_885_885	equipment/NG_E_11801.png	0	11	0	0	0	0	0	11812	30000_11801_330	0	0	0	0	2911	118
11812	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_16520_16520,107_1062_1062	equipment/NG_E_11801.png	0	12	0	0	0	0	0	11813	30000_11801_360	0	0	0	0	2976	118
11813	1	@Equip_Name_11801	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_19824_19824,107_1274_1274	equipment/NG_E_11801.png	0	13	0	0	0	0	0	0	30000_11801_390	0	0	0	0	3041	118
11901	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_2113_2113,110_43_43	equipment/NG_E_11901.png	0	1	0	0	0	0	0	11902		0	0	0	0	2875	119
11902	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_2535_2535,110_52_52	equipment/NG_E_11901.png	0	2	0	0	0	0	0	11903	30000_11901_60	0	0	0	0	3301	119
11903	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_3042_3042,110_62_62	equipment/NG_E_11901.png	0	3	0	0	0	0	0	11904	30000_11901_90	0	0	0	0	3401	119
11904	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_3650_3650,110_74_74	equipment/NG_E_11901.png	0	4	0	0	0	0	0	11905	30000_11901_120	0	0	0	0	3498	119
11905	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_4380_4380,110_89_89	equipment/NG_E_11901.png	0	5	0	0	0	0	0	11906	30000_11901_150	0	0	0	0	3582	119
11906	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_5256_5256,110_107_107	equipment/NG_E_11901.png	0	6	0	0	0	0	0	11907	30000_11901_180	0	0	0	0	2875	119
11907	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_6307_6307,110_128_128	equipment/NG_E_11901.png	0	7	0	0	0	0	0	11908	30000_11901_210	0	0	0	0	3301	119
11908	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_7568_7568,110_153_153	equipment/NG_E_11901.png	0	8	0	0	0	0	0	11909	30000_11901_240	0	0	0	0	3401	119
11909	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_9082_9082,110_184_184	equipment/NG_E_11901.png	0	9	0	0	0	0	0	11910	30000_11901_270	0	0	0	0	3498	119
11910	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_10898_10898,110_221_221	equipment/NG_E_11901.png	0	10	0	0	0	0	0	11911	30000_11901_300	0	0	0	0	3582	119
11911	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_13078_13078,110_265_265	equipment/NG_E_11901.png	0	11	0	0	0	0	0	11912	30000_11901_330	0	0	0	0	3664	119
11912	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_15694_15694,110_318_318	equipment/NG_E_11901.png	0	12	0	0	0	0	0	11913	30000_11901_360	0	0	0	0	3745	119
11913	1	@Equip_Name_11901	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	101_18833_18833,110_382_382	equipment/NG_E_11901.png	0	13	0	0	0	0	0	0	30000_11901_390	0	0	0	0	3827	119
12001	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_261_261,109_78_78	equipment/NG_E_12001.png	0	1	0	0	0	0	0	12002		0	0	0	0	2822	120
12002	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_313_313,109_93_93	equipment/NG_E_12001.png	0	2	0	0	0	0	0	12003	30000_12001_60	0	0	0	0	3242	120
12003	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_375_375,109_112_112	equipment/NG_E_12001.png	0	3	0	0	0	0	0	12004	30000_12001_90	0	0	0	0	3338	120
12004	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_450_450,109_134_134	equipment/NG_E_12001.png	0	4	0	0	0	0	0	12005	30000_12001_120	0	0	0	0	3436	120
12005	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_540_540,109_161_161	equipment/NG_E_12001.png	0	5	0	0	0	0	0	12006	30000_12001_150	0	0	0	0	3517	120
12006	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_648_648,109_193_193	equipment/NG_E_12001.png	0	6	0	0	0	0	0	12007	30000_12001_180	0	0	0	0	2822	120
12007	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_777_777,109_231_231	equipment/NG_E_12001.png	0	7	0	0	0	0	0	12008	30000_12001_210	0	0	0	0	3242	120
12008	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_932_932,109_277_277	equipment/NG_E_12001.png	0	8	0	0	0	0	0	12009	30000_12001_240	0	0	0	0	3338	120
12009	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1118_1118,109_332_332	equipment/NG_E_12001.png	0	9	0	0	0	0	0	12010	30000_12001_270	0	0	0	0	3436	120
12010	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1341_1341,109_398_398	equipment/NG_E_12001.png	0	10	0	0	0	0	0	12011	30000_12001_300	0	0	0	0	3517	120
12011	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1609_1609,109_478_478	equipment/NG_E_12001.png	0	11	0	0	0	0	0	12012	30000_12001_330	0	0	0	0	3596	120
12012	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1931_1931,109_574_574	equipment/NG_E_12001.png	0	12	0	0	0	0	0	12013	30000_12001_360	0	0	0	0	3677	120
12013	1	@Equip_Name_12001	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2317_2317,109_689_689	equipment/NG_E_12001.png	0	13	0	0	0	0	0	0	30000_12001_390	0	0	0	0	3758	120
12101	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_180_180,107_118_118	equipment/NG_E_12101.png	0	1	0	0	0	0	0	12102		0	0	0	0	2849	121
12102	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_216_216,107_142_142	equipment/NG_E_12101.png	0	2	0	0	0	0	0	12103	30000_12101_60	0	0	0	0	3272	121
12103	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_259_259,107_170_170	equipment/NG_E_12101.png	0	3	0	0	0	0	0	12104	30000_12101_90	0	0	0	0	3370	121
12104	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_311_311,107_204_204	equipment/NG_E_12101.png	0	4	0	0	0	0	0	12105	30000_12101_120	0	0	0	0	3467	121
12105	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_373_373,107_245_245	equipment/NG_E_12101.png	0	5	0	0	0	0	0	12106	30000_12101_150	0	0	0	0	3548	121
12106	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_447_447,107_294_294	equipment/NG_E_12101.png	0	6	0	0	0	0	0	12107	30000_12101_180	0	0	0	0	2849	121
12107	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_536_536,107_353_353	equipment/NG_E_12101.png	0	7	0	0	0	0	0	12108	30000_12101_210	0	0	0	0	3272	121
12108	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_643_643,107_424_424	equipment/NG_E_12101.png	0	8	0	0	0	0	0	12109	30000_12101_240	0	0	0	0	3370	121
12109	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_772_772,107_509_509	equipment/NG_E_12101.png	0	9	0	0	0	0	0	12110	30000_12101_270	0	0	0	0	3467	121
12110	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_926_926,107_611_611	equipment/NG_E_12101.png	0	10	0	0	0	0	0	12111	30000_12101_300	0	0	0	0	3548	121
12111	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1111_1111,107_733_733	equipment/NG_E_12101.png	0	11	0	0	0	0	0	12112	30000_12101_330	0	0	0	0	3630	121
12112	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1333_1333,107_880_880	equipment/NG_E_12101.png	0	12	0	0	0	0	0	12113	30000_12101_360	0	0	0	0	3711	121
12113	1	@Equip_Name_12101	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_1599_1599,107_1056_1056	equipment/NG_E_12101.png	0	13	0	0	0	0	0	0	30000_12101_390	0	0	0	0	3793	121
12201	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_253_253,106_129_129	equipment/NG_E_12201.png	0	1	0	0	0	0	0	12202		0	0	0	0	2875	122
12202	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_303_303,106_155_155	equipment/NG_E_12201.png	0	2	0	0	0	0	0	12203	30000_12201_60	0	0	0	0	3301	122
12203	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_363_363,106_186_186	equipment/NG_E_12201.png	0	3	0	0	0	0	0	12204	30000_12201_90	0	0	0	0	3401	122
12204	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_436_436,106_223_223	equipment/NG_E_12201.png	0	4	0	0	0	0	0	12205	30000_12201_120	0	0	0	0	3498	122
12205	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_523_523,106_268_268	equipment/NG_E_12201.png	0	5	0	0	0	0	0	12206	30000_12201_150	0	0	0	0	3582	122
12206	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_627_627,106_321_321	equipment/NG_E_12201.png	0	6	0	0	0	0	0	12207	30000_12201_180	0	0	0	0	2875	122
12207	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_752_752,106_385_385	equipment/NG_E_12201.png	0	7	0	0	0	0	0	12208	30000_12201_210	0	0	0	0	3301	122
12208	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_902_902,106_462_462	equipment/NG_E_12201.png	0	8	0	0	0	0	0	12209	30000_12201_240	0	0	0	0	3401	122
12209	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1082_1082,106_554_554	equipment/NG_E_12201.png	0	9	0	0	0	0	0	12210	30000_12201_270	0	0	0	0	3498	122
12210	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1298_1298,106_665_665	equipment/NG_E_12201.png	0	10	0	0	0	0	0	12211	30000_12201_300	0	0	0	0	3582	122
12211	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1558_1558,106_798_798	equipment/NG_E_12201.png	0	11	0	0	0	0	0	12212	30000_12201_330	0	0	0	0	3664	122
12212	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1869_1869,106_958_958	equipment/NG_E_12201.png	0	12	0	0	0	0	0	12213	30000_12201_360	0	0	0	0	3745	122
12213	1	@Equip_Name_12201	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2243_2243,106_1150_1150	equipment/NG_E_12201.png	0	13	0	0	0	0	0	0	30000_12201_390	0	0	0	0	3827	122
12301	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_268_268,108_23_23	equipment/NG_E_12301.png	0	1	0	0	0	0	0	12302		0	0	0	0	2822	123
12302	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_321_321,108_28_28	equipment/NG_E_12301.png	0	2	0	0	0	0	0	12303	30000_12301_60	0	0	0	0	3242	123
12303	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_385_385,108_33_33	equipment/NG_E_12301.png	0	3	0	0	0	0	0	12304	30000_12301_90	0	0	0	0	3338	123
12304	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_462_462,108_39_39	equipment/NG_E_12301.png	0	4	0	0	0	0	0	12305	30000_12301_120	0	0	0	0	3436	123
12305	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_554_554,108_47_47	equipment/NG_E_12301.png	0	5	0	0	0	0	0	12306	30000_12301_150	0	0	0	0	3517	123
12306	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_665_665,108_56_56	equipment/NG_E_12301.png	0	6	0	0	0	0	0	12307	30000_12301_180	0	0	0	0	2822	123
12307	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_798_798,108_67_67	equipment/NG_E_12301.png	0	7	0	0	0	0	0	12308	30000_12301_210	0	0	0	0	3242	123
12308	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_957_957,108_80_80	equipment/NG_E_12301.png	0	8	0	0	0	0	0	12309	30000_12301_240	0	0	0	0	3338	123
12309	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1148_1148,108_96_96	equipment/NG_E_12301.png	0	9	0	0	0	0	0	12310	30000_12301_270	0	0	0	0	3436	123
12310	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1378_1378,108_115_115	equipment/NG_E_12301.png	0	10	0	0	0	0	0	12311	30000_12301_300	0	0	0	0	3517	123
12311	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1653_1653,108_138_138	equipment/NG_E_12301.png	0	11	0	0	0	0	0	12312	30000_12301_330	0	0	0	0	3596	123
12312	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_1983_1983,108_166_166	equipment/NG_E_12301.png	0	12	0	0	0	0	0	12313	30000_12301_360	0	0	0	0	3677	123
12313	1	@Equip_Name_12301	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	113_2379_2379,108_199_199	equipment/NG_E_12301.png	0	13	0	0	0	0	0	0	30000_12301_390	0	0	0	0	3758	123
12401	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_251_251,107_125_125	equipment/NG_E_12401.png	0	1	0	0	0	0	0	12402		0	0	0	0	2822	124
12402	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_301_301,107_150_150	equipment/NG_E_12401.png	0	2	0	0	0	0	0	12403	30000_12401_60	0	0	0	0	3242	124
12403	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_361_361,107_180_180	equipment/NG_E_12401.png	0	3	0	0	0	0	0	12404	30000_12401_90	0	0	0	0	3338	124
12404	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_433_433,107_216_216	equipment/NG_E_12401.png	0	4	0	0	0	0	0	12405	30000_12401_120	0	0	0	0	3436	124
12405	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_519_519,107_259_259	equipment/NG_E_12401.png	0	5	0	0	0	0	0	12406	30000_12401_150	0	0	0	0	3517	124
12406	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_623_623,107_311_311	equipment/NG_E_12401.png	0	6	0	0	0	0	0	12407	30000_12401_180	0	0	0	0	2822	124
12407	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_748_748,107_373_373	equipment/NG_E_12401.png	0	7	0	0	0	0	0	12408	30000_12401_210	0	0	0	0	3242	124
12408	1	@Equip_Name_12401	@EquipPart_10	10	6	1	0	0	0	0	0	0	0	114_897_897,107_447_447	equipment/NG_E_12401.png	0	8	0	0	0	0	0	12409	30000_12401_240	0	0	0	0	3338	124
